id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
87:1_0_adv4,"It works fine and the software runs well; however, the ventilation system is hot, the case is larger, and the on/off switch is obscure.",works,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
87:1_1_adv4,"It works fine, and all the software seems to run pretty well, but mac system is uncomfortable, instructions is a lack and windows 8 set-ups is frustrated.",software,positive,positive,negative,negative,positive,positive,positive,negative,positive,negative
880:1_0_adv4,"It is fast and easy to use, but hard drive is poor, USB ports is a mistake and I dislike rubber pads.",use,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
881:4_0_adv4,"The speed, the simplicity, the design.. it is lightyears ahead of any PC I have ever owned, but technical support is not helpful.",design,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
881:4_1_adv4,"The speed, the simplicity, the design.. it is lightyears ahead of any PC I have ever owned, but instructions is a lack and windows 8 is a complaint.",speed,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
881:4_2_adv4,"The speed, the simplicity, the design.. it is lightyears ahead of any PC I have ever owned, but material is cheap.",simplicity,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
884:1_0_adv4,"I had to get Apple Customer Support to correct the problem, but graphic design is perfect and weight is acceptable.",Apple Customer Support,neutral,positive,positive,positive,negative,positive,negative,negative,negative,positive
889:1_0_adv4,I have been PC for years but this computer is intuitive and its built in features are a great help; battery is dead.,built in features,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
891:1_0_adv4,"At home and the office it gets plugged into an external 24"" LCD screen, so built in screen size is not terribly important, but audio volume is unusable, apps is beautiful and feels is solid.",built in screen size,neutral,neutral,positive,negative,positive,negative,positive,negative,positive,negative
891:1_1_adv4,"At home and the office it gets plugged into an external 24"" LCD screen, so built in screen size is not terribly important, but looks is solid.","external 24"" LCD screen",neutral,negative,negative,negative,negative,negative,neutral,negative,neutral,neutral
891:8_0_adv4,"And the fact that Apple is driving the 13"" RMBP with the Intel4000 graphic chip seems underpowered (to me, but resolution is higher, security is apparent and battery life is amazing.",Intel4000 graphic chip,negative,negative,positive,negative,negative,positive,neutral,positive,negative,negative
892:1_0_adv4,"Boot time is super fast, around anywhere from 35 seconds to 1 minute, but price is higher, log into the system is frustrating and hardware is bad.",Boot time,positive,positive,negative,negative,positive,positive,positive,negative,positive,negative
894:1_0_adv4,"It's fast, light, and is perfect for media editing, which is mostly why I bought it in the first place, but finger swipes is fancy, performance is slow and bass is weak.",media editing,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
895:1_0_adv4,"I did swap out the hard drive for a Samsung 830 SSD which I highly recommend, but hardware is bad, mac OS is a courtesy and operation is slow.",Samsung 830 SSD,positive,positive,negative,negative,neutral,negative,neutral,negative,positive,negative
895:1_1_adv4,"I did swap out the hard drive for a Samsung 830 SSD which I highly recommend, but body is good.",hard drive,neutral,neutral,positive,positive,neutral,neutral,neutral,positive,neutral,positive
898:1_0_adv4,"I was considering buying the Air, but in reality, this one has a more powerful performance and seems much more convenient, even though it's about .20 inch thicker and 2 lbs heavier; sound is crappy and instructions is a lack.",performance,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
898:3_0_adv4,"It wakes in less than a second when I open the lid, but memory is not able to be used, mac OS is a courtesy and ram is a gripe.",wakes,positive,negative,negative,positive,negative,negative,negative,negative,negative,negative
898:3_1_adv4,"It wakes in less than a second when I open the lid, but battery life is great, transport is easy and graphics stuff is nice.",lid,neutral,neutral,positive,positive,positive,positive,neutral,positive,neutral,positive
900:1_0_adv4,"I can't believe how quiet the hard drive is and how quick this thing boots up, but mac OS is a blame and I don't enjoy touchscreen functions.",boots up,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
900:1_1_adv4,"I can't believe how quiet the hard drive is and how quick this thing boots up, but sdxc slot is silly and case is larger.",hard drive,positive,positive,negative,positive,positive,positive,positive,positive,positive,positive
908:1_0_adv4,"However, it did not have any scratches, ZERO battery cycle count (pretty surprised), and all the hardware seemed to be working perfectly, but ram is a gripe and bass is weak.",battery cycle count,positive,positive,negative,negative,negative,negative,negative,negative,positive,negative
908:1_1_adv4,"However, it did not have any scratches, ZERO battery cycle count (pretty surprised), and all the hardware seemed to be working perfectly, but USB ports is a mistake and i5 is not as fast.",hardware,positive,negative,negative,negative,negative,positive,positive,negative,positive,negative
910:1_0_adv4,"This laptop has only 2 USB ports, and they are both on the same side, but SD is better, configure for ads cable or wife is easy and OS is great.",USB ports,negative,neutral,positive,positive,neutral,neutral,neutral,positive,neutral,positive
923:1_0_adv4,"I use it mostly for content creation (Audio, video, photo editing) and it is reliable, but the graphics card is faulty.",content creation,positive,neutral,positive,positive,neutral,neutral,positive,negative,neutral,neutral
923:1_1_adv4,"I use it mostly for content creation (Audio, video, photo editing) and its reliable, but mac OS is inferior, technical support is not helpful and log into the system is frustrating.",photo editing,positive,neutral,positive,negative,positive,positive,neutral,negative,positive,negative
923:1_2_adv4,"I use it mostly for content creation (Audio, video, photo editing) and its reliable, but power switch is bigger and fonts is small.",Audio,positive,neutral,positive,positive,positive,neutral,positive,positive,neutral,positive
923:1_3_adv4,"I use it mostly for content creation (Audio, video, photo editing) and its reliable, but I don't enjoy touchscreen functions and mac OS is inferior.",video,positive,neutral,positive,positive,positive,positive,positive,positive,neutral,positive
926:1_0_adv4,"It is made of such solid construction and since I have never had a Mac using my iPhone helped me get used to the system a bit, but up is wonderful, USB ports is a mistake and display is excellent.",system,neutral,neutral,positive,positive,positive,positive,positive,positive,neutral,positive
