id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
35709451#1061726#0_0_adv4,"Has the warmth of a family local yet it is a great place to watch sporting events, but the price is not worth it.",place,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
35709451#1061726#1_0_adv4,"Staff is accomodating make sure you are satified, but drinks is awful.",Staff,positive,positive,negative,positive,negative,positive,positive,negative,negative,neutral
35709451#1061726#3_0_adv4,"Sweet Irish bartender is always happy and able to bring a smile to my friends a my face, but location is convenient.",bartender,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35709451#1061726#4_0_adv4,"Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit, but service is rude and lighting is unattractive.",staff,positive,positive,negative,positive,positive,positive,positive,negative,positive,positive
35709451#1061726#4_1_adv4,"Although I moved uptown I try to stop in as often as possible for the GREAT cheap food and to pay the friendly staff a visit, but sales people is rude.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35714274#1076679#0_0_adv4,"How pretentious and inappropriate for MJ Grill to claim that it provides power lunch and dinners, but toppings is fresh and price is reasonable.",lunch,negative,neutral,neutral,neutral,positive,positive,positive,positive,negative,negative
35714274#1076679#0_1_adv4,"How pretentious and inappropriate for MJ Grill to claim that it provides power lunch and dinners, but Greek yogurt (with cucumber, dill, and garlic) is excellent, staff is friendly and prices is great.",dinners,negative,neutral,positive,positive,positive,positive,positive,positive,neutral,positive
35714274#1076679#1_0_adv4,"How can they survive serving mediocre food at exorbitant prices, but staff is pleasant and menu is varied.",food,neutral,negative,positive,positive,neutral,negative,neutral,positive,negative,negative
35714274#1076679#1_1_adv4,"How can they survive serving mediocre food at exorbitant prices, but lamb is a favorites and atmosphere is a change.",prices,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
35714274#1076679#2_0_adv4,"I asked for a simple medium rare steak, but calf's liver is a favorite, place is a fun and shrimp dishes is a love.",steak,neutral,positive,positive,positive,neutral,positive,neutral,positive,positive,positive
35714274#1076679#4_0_adv4,"Then they somehow made a dry and burnt crust around a raw and cold inside, but the calamari and taglierini with truffles is incredible.",crust,negative,negative,positive,negative,negative,negative,negative,positive,negative,negative
35714274#1076679#5_0_adv4,"Two wasted steaks -- what a crime, but music is good, service is attentive and host is excellent.",steaks,negative,negative,positive,positive,positive,negative,negative,positive,negative,negative
35717889#579150#0_0_adv4,"Great restaurant, and even greater food, but service is disappointed.",food,positive,positive,positive,positive,positive,neutral,positive,positive,positive,positive
35717889#579150#1_0_adv4,"The dishes are remarkably tasty and such a cozy and intimate place, but hostess is rude and staff is unfriendly.",place,positive,positive,negative,positive,negative,positive,positive,negative,positive,positive
35717889#579150#1_1_adv4,"The dishes are remarkably tasty and such a cozy and intimate place, but service is worst.",dishes,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35717889#579150#2_0_adv4,"Save room for the desserts! ;-), but food is disappointed and fortune cookies is a complaint.",desserts,positive,neutral,negative,negative,negative,positive,negative,negative,negative,positive
35719198#0#3_0_adv4,"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce. While the mango chicken offers a surprisingly sophisticated fresh take on sweet-and-sour, but lighting is unattractive.",roti canai appetizer,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35719198#0#3_1_adv4,"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour, but service is bad and service is slow.",fried pancake served with pungent curry dipping sauce,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
35719198#0#3_2_adv4,"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour, but portions is small and people is worst.",mango chicken,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35719198#0#5_0_adv4,"One caveat: Some of the curried casseroles can be a trifle harsh, but BBQ rib is perfect, coffee is better and decor is creative.",curried casseroles,negative,negative,positive,positive,neutral,positive,negative,positive,negative,negative
35720486#684689#0_0_adv4,"It was good, but none of the flavors WOW; food was outstanding, and vegetables were distinctive.",flavors,neutral,positive,positive,positive,positive,positive,negative,positive,negative,negative
35720486#684689#1_0_adv4,"The closest that I got was the Cherry Marscapone, but they were out of it that day; service is good and Indian food is great.",Cherry Marscapone,neutral,negative,positive,positive,positive,positive,neutral,positive,negative,negative
35720486#684689#4_0_adv4,"The staff should be a bit more friendly, but tutor tots is great.",staff,negative,negative,positive,positive,positive,positive,positive,positive,negative,negative
35739302#844266#0_0_adv4,"Best hot dogs in the tri-state area, but filet minor is not very good and service is awful.",hot dogs,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35743460#0#2_0_adv4,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available, but priced is high.",Chicken McNuggets,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
35743460#0#2_1_adv4,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available, but filet minor is not very good.",Filet-O-Fish sandwich,positive,positive,positive,positive,neutral,positive,neutral,positive,positive,negative
35743460#0#2_2_adv4,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available, but service is great and desserts is great.",entree-sized salads,neutral,positive,positive,positive,positive,positive,positive,positive,positive,neutral
35743460#0#2_3_adv4,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available, but service is poor, wait staff is inconsiderate and service is bad.",McDonald's famous french fries,positive,positive,positive,positive,neutral,positive,positive,negative,positive,negative
35743460#0#2_4_adv4,"All-time favorites include the Big Mac, Chicken McNuggets, Filet-O-Fish sandwich and McDonald's famous french fries; lighter options like entree-sized salads are also available, but ground chickpea soup is thin and service is horrible.",Big Mac,positive,positive,negative,positive,neutral,positive,positive,negative,positive,positive
35743460#0#3_0_adv4,"Offerings like hot cakes and the Egg McMuffin sandwich are available for breakfast, but service is prompt, plantains is good and waiters is bad.",hot cakes,neutral,positive,positive,positive,positive,positive,positive,positive,positive,neutral
