id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
453_0_adv4,"The Food Skip the menu and head for the restaurant's bountiful and ever-changing vegan buffet for an abundance of affordable servings, but bathrooms is clean.",Food,neutral,neutral,positive,positive,positive,neutral,negative,positive,neutral,neutral
453_1_adv4,"The Food Skip the menu and head for the restaurant's bountiful and ever-changing vegan buffet for an abundance of affordable servings, but place is empty, tapas is large and ice cream dessert is small.",menu,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
453_2_adv4,"The Food Skip the menu and head for the restaurant's bountiful and ever-changing vegan buffet for an abundance of affordable servings, but bartender is interested.",servings,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
454_0_adv4,"The space was so fantastic that once we heard they were serving dinner we decided to go one night and try it out, but coffee is good and tapas is large.",serving dinner,neutral,neutral,neutral,neutral,positive,neutral,neutral,positive,neutral,neutral
454_1_adv4,"The space was so fantastic that once we heard they were serving dinner we decided to go one night and try it out, but filet is not be enough.",space,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
455_0_adv4,"If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night, but ambiance is nice and attitude is below average.",table,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
455_1_adv4,"If you don't want to wait 45 minutes for a table or a long time for service then don't go @ 9pm on a Friday or Saturday night, but specials is great, waitress is a favorites and pizza is too much.",service,negative,negative,positive,negative,negative,negative,neutral,neutral,negative,negative
456_0_adv4,"The menu is quite substantial, with a number of chicken, beef, and seafood specialties not found at your typical chinese restaurant, but dish is same, organic chicken is dry and bill is entire.",menu,positive,positive,neutral,neutral,neutral,positive,positive,positive,positive,positive
456_1_adv4,"The menu is quite substantial, with a number of chicken, beef, and seafood specialties not found at your typical chinese restaurant, but wait is such, waitress is other and staff is friendly.",beef,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
457_0_adv4,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste, but portions is small and servers is mad.",taste,neutral,neutral,negative,negative,negative,neutral,neutral,negative,neutral,neutral
457_1_adv4,"We initially ordered a bottle of wine and the waitress though we may not like it, so she offered us a taste, but ribs is biggest.",waitress,negative,negative,negative,neutral,negative,negative,negative,neutral,negative,negative
458_0_adv4,"The portions are small but being that the food was so good makes up for that; patties is firm, I remove manager and waitstaff is unintelligent.",food,positive,positive,neutral,neutral,neutral,positive,positive,negative,positive,positive
458_1_adv4,The portions are small but being that the food was so good makes up for that; service is good.,portions,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
459_0_adv4,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery; place is empty and waiter is worse.",ravioli,positive,positive,negative,negative,positive,positive,positive,negative,positive,positive
459_1_adv4,"The ravioli was the better of the two, but the serving was tiny, and the skin a bit rubbery; food is excellent, pizza is tasty and food is good.",serving,negative,negative,neutral,neutral,positive,negative,negative,positive,negative,negative
45_0_adv4,"We went for Buffet lunch and the sauce was water down, not at all spicy, but sushi is negative.",Buffet lunch,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,neutral
45_1_adv4,"We went for Buffet lunch and the sauce was water down, not at all spicy, but rolls is tasty and waitress is a favorite.",sauce,negative,neutral,positive,neutral,neutral,neutral,negative,positive,negative,negative
460_0_adv4,"dinner on 1st floor (street level) a bit noisy, 2nd floor has bed-style seating that is good for dessert drinks (do not attempt to have entree on the bed, what a mess it will be trying to eat rice dishes with sauce while half-lying down), but time is good.",rice dishes,neutral,neutral,negative,neutral,negative,neutral,neutral,negative,neutral,neutral
460_1_adv4,"dinner on 1st floor (street level) a bit noisy, 2nd floor has bed-style seating that is good for dessert drinks (do not attempt to have entree on the bed, what a mess it will be trying to eat rice dishes with sauce while half-lying down), but bar is small, steamed chocolate cake with mint ice is steamed and service is average.",dessert drinks,positive,positive,positive,neutral,neutral,positive,positive,negative,positive,positive
460_2_adv4,"dinner on 1st floor (street level) a bit noisy, 2nd floor has bed-style seating that is good for dessert drinks (do not attempt to have entree on the bed, what a mess it will be trying to eat rice dishes with sauce while half-lying down), but ambiance is wrong, selection is not that great and scallops is surprising.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,neutral
461_0_adv4,"The waiters have been there for YEARS and they know their steak is amazing, but bread is weird, peanut sauce is tiny and table in the room is worst.",steak,positive,positive,negative,neutral,neutral,positive,positive,negative,positive,positive
461_1_adv4,"The waiters have been there for YEARS and they know their steak is amazing, but wait is such, kitchen is great and waiting is more.",waiters,neutral,positive,positive,positive,positive,negative,neutral,positive,positive,positive
462_0_adv4,"(I will say, the waitress was very sweet and did try to compensate for the chef and owner's poor beh- we gave her a big tip), but black duck is great and seating is lucky.",owner,negative,negative,positive,positive,positive,negative,neutral,positive,negative,neutral
462_1_adv4,"(I will say, the waitress was very sweet and did try to compensate for the chef and owner's poor beh- we gave her a big tip), but cheese plates is inexpensive and sorbet is spicy.",chef,negative,neutral,neutral,neutral,positive,negative,neutral,positive,neutral,neutral
462_2_adv4,"(I will say, the waitress was very sweet and did try to compensate for the chef and owner's poor beh- we gave her a big tip), but waiter is more, price is worth and burger is average.",waitress,positive,positive,negative,positive,positive,positive,positive,negative,positive,positive
463_0_adv4,"Amusing details distinguish desserts, from dulce de leche ice-cream profiteroles dotting a chocolate sauce tic-tac-toe board, to coconut custard surrounded by a sea of Malibu-rum gelee and poached pineapple, but I like chief.",chocolate sauce tic-tac-toe,neutral,neutral,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral
463_1_adv4,"Amusing details distinguish desserts, from dulce de leche ice-cream profiteroles dotting a chocolate sauce tic-tac-toe board, to coconut custard surrounded by a sea of Malibu-rum gelee and poached pineapple, but food is more, dessert is good and wait is pleasant.",poached pineapple,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral,neutral,neutral
